Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Target
-0.8714072125470668,2.072733088371587,0.12401458725534475,1.271540097599196,1.176837149512125,-0.3404001882186187,1.243099201097034,2.062666629678997,0.4852566860917482,0.4326169606935406,0
0.09002309913564638,-1.2614550398287032,1.6183959997576025,-0.23104837566968928,0.17283477569896172,1.8125992995358362,0.03129848729303142,1.6003138045889185,-1.9742355008249677,1.3585988653616465,1
0.49266513887254637,-1.8253140609059204,1.0052750732140205,-0.9659077122490856,-0.8261136081055316,0.1409055976398339,1.11034089483756,-1.2436648543027928,-1.1195033089023871,-1.4770902956074197,1
-0.13249978303814514,3.073827242465774,-0.5422467645973003,-1.0023197879407173,0.41307475714019776,1.9477398838580164,2.607599942518142,0.8975597384324981,-1.2702620658749904,0.5234745828855035,0
0.8474498687207193,-0.32376980143133915,-0.9694514960783057,0.35421527437433464,-2.011176766294603,-1.2987561851677667,-0.9912743333577458,-0.6324362300521786,-1.5278723465036674,-0.7511842165823338,1
-0.8193496385891474,1.7425502426984858,-0.9527680567373348,0.1461276703965324,0.6251202539868319,2.4094950057183437,0.5660531691999974,-0.3489711448049977,-0.46409365595143015,-1.0220273318910775,0
0.8193962119693997,-0.5839234686228243,0.2834025023072476,-1.357613631735742,-1.3037011576441826,0.8458221438929332,-1.7562035068082849,0.3656435882691692,-0.8264610628608597,-0.4383295047475738,1
1.4935551695913707,1.3749808614129042,-1.8595341222405601,0.23757692402438677,-0.3565055814495386,-1.124102615581395,1.6543792259272545,0.484789054253828,-0.21350253880999692,-1.840164666077198,0
-1.6021965920958556,1.398207221127313,-1.7321327656037582,-1.684377147568383,0.05429319736775973,-1.4125807980729457,-0.27522325336150677,-0.7496484211974479,-0.595186316350943,-1.4766992907664154,1
-0.13384351953419016,0.7790129657026788,-0.2951246015453646,1.3107438541245684,2.343116798174799,0.8255397399364787,2.076406350704765,1.1380631025364518,1.3352944850285322,1.056680783101264,0
0.9306320352994629,-0.18658929694095736,-0.5383893658037779,-1.6217069565185835,-0.7180952513601337,-1.6917958259242045,0.2777115083189394,-0.5941416909564461,0.355049462606068,-0.34599211995677687,1
0.9536167529398619,-0.5736822354348343,-1.9176968909451453,0.9345740038551986,1.5694230467531134,1.7351000648973867,-0.12750844835664177,0.9557476247066086,0.21522810265547598,1.9980635806406628,1
-0.5914200258293597,-0.15065383387869857,1.9330192647644824,1.0503760348708853,0.7245503187214599,-0.37968931449513144,-0.7762674546890318,-0.22155107018975811,-0.32592331487940457,-0.3228547418136072,0
0.052606056320878336,-1.098977302341822,0.9977415054453289,1.9137794352746043,1.4641122563111426,1.3569189558917893,2.1968432666920497,1.5761285571456625,1.780470833099048,3.2374603937745112,0
0.2755636996574369,-1.8490422942628468,-1.9093956864353654,-0.6943550107704313,-2.8820819594063005,-2.7929535480798173,-0.4606029230140022,-0.82660345154693,-1.275722002256182,-0.619473389044713,1
-0.12935027875202013,-0.18859886332468473,0.6895987722003736,2.0510900397601444,0.34964529637277697,0.344318297714022,0.1040461397027781,-0.8747908513738898,0.5555304158847656,-0.8540320458757693,0
0.3643382314237677,1.9686644853942417,-1.70311952119226,1.9368248175675393,2.692926634380614,1.9608033661875732,2.42393789579235,1.347674018132325,3.1737099501454757,2.1282346346434604,0
-0.1607590416107968,-1.7079110494256877,-0.482517690635761,0.5061693288087183,0.2956009376000187,0.9792412094582927,-1.8938590123540218,-0.9442262842948019,-0.6251562253368097,-0.6965493064027317,1
-0.5597470465870718,1.5133201697858407,1.4320235064806643,-0.30714157681927023,0.25791712268286104,0.10485416971674322,1.0716443665923465,0.42254832563426414,0.9234986316287708,0.979063354373569,0
-2.6884881589236462,-1.636883182795559,0.660765072645062,0.5059068524795387,0.34824953161281136,-0.7886959766023416,-1.6583694042147348,-1.1568143311465886,-2.285878262562777,-0.4015846040694503,0
0.9195483682907359,-1.2245956537515938,-0.8088384682595311,0.4203610250146085,0.3634906074302935,1.9754916234229223,-0.5305945147914168,-1.762254313081012,0.48918668778016605,-0.10847312845622267,1
-0.12942492295230112,0.3785828859596235,-0.6485465661634802,-1.0963748093031183,0.07724034919052825,-0.9256175019187789,-2.12858211641736,-2.351726984502867,-2.1430774657719756,-1.7043587471303487,0
1.0137866690820907,-0.33589488788106303,2.3260527517589855,-0.015919716638050252,4.005864449951345,3.3476431075776656,1.9520621137357757,0.6824254177064992,1.412243982023609,0.9651335766812692,0
-2.39709914639783,-0.7050173381171689,-0.14387923667585545,-0.05813872672745635,-0.6006416236803698,-1.1544953376658997,0.6582507379203277,-0.6249330659146103,-0.5213245887543787,-0.4474436014823171,0
0.7972478665131455,4.1960022135434665,1.2759796999780648,1.3487225006755128,3.999694611888937,3.2733692905824245,3.3662325569890403,1.7471247702261525,3.5842858977435568,2.725613411901128,0
1.2757334087514383,0.7956190696979871,-0.5016332553991727,0.7133052979365493,0.6527580069995014,1.421346926999048,1.8569952569086183,0.7482559930897198,1.4035181350226953,0.5968005280448517,0
-0.2954689098091844,-0.21025046283171067,1.1315913318355006,-0.09116612338448514,-0.08972438347406264,-0.4941052406351979,-1.8628496168159971,-0.67603363838788,-0.47804474486663295,-1.2331065021628405,0
0.5384535148018175,-1.8923876061313512,-0.18760884798629496,-1.5072616851122767,0.16524355646491595,0.22627687960486048,1.8202210041743538,-0.5133853278292362,-0.6035533470200177,-0.8928512785541436,1
-1.0191666218215096,0.34744273113842195,-0.981098356274103,0.01494052233576637,-2.0077270338024085,0.578829128814651,1.0554767426207123,0.1985408683529473,-1.3370953367294245,-1.7209014798248656,1
-1.1540266542708197,1.179694114006615,-0.7279157217645973,-0.6183410064938313,1.2171125495178856,1.3516884806165774,-0.3913996799283248,-0.03840217320317263,-0.8471230224379701,-0.6172053131091209,0
0.4539238223046088,-0.36771511539959506,1.7378098099575603,0.41452421553685365,0.4431064189283145,0.28427096312950484,1.680889745008114,-1.2355687490588028,0.6333053772590646,1.1194732254294908,1
-2.481530335170469,-0.19701212040247756,-1.0221020174207476,0.4691933559664959,-0.6332099756355564,-0.7408418351279802,-2.6387991406785516,-0.0961002861110386,-1.0347357353561675,0.6022709122789915,0
-1.7458395695516673,-0.8085880484703643,0.34266009611384823,1.1963355539189497,-1.071097813470014,-0.024463620130798946,0.6690344047214539,-0.9033160701114216,1.6957541935865321,-0.18873792986397503,0
-1.9197949681292936,0.15369417039066724,0.811148598298601,-0.32021222557859463,-0.37633822894487,-0.35645550443202456,-2.2721556150897615,-0.5668586596257542,-2.131881946137929,-1.1157097131434917,0
1.7083999278692414,1.3993418733946055,-0.3230827439471724,1.3736886274822981,0.8748552223162359,1.9185672992450606,1.469130522234578,0.9098940505423411,2.5490548162324025,2.4037326907967183,0
2.0088288388508677,1.2225743829597426,-1.4540457861357938,-1.7735928264160072,0.15221216824666978,2.393586729118123,0.48155120926779305,2.112490980836396,2.355087220551045,0.5014830412183503,1
1.7155857779677592,-1.4414348226868012,0.23163642636646675,1.9277533416867443,0.7805951836274809,1.2290833072396254,-0.21799260497916406,-0.08185149339238651,2.263246215142408,1.3154544702327973,1
-1.3577303811735557,1.0306673055373698,-2.244610096098269,-0.287783989128499,-3.1120352370676327,-2.3238786915163807,-3.1213356455199226,-1.8814757732428773,-2.746124143802891,-2.167022827607327,0
-0.03865511075523542,-0.2183673768646468,2.2359839670797306,-2.6355826938288653,-1.4524724013741839,-2.0344238522113796,-0.1675643011983992,0.31657534462582115,-1.1160922479450663,-1.1359444058560364,1
-0.3847086522681972,0.29787599606829496,0.92919356769259,-2.410831031794932,-1.8680190899212934,0.4090462398250321,0.5779349083829433,-0.23583767414712636,0.18329884052196221,-1.4714648635294736,1
-0.2253409485290554,0.31761859423485883,-0.7468915506932067,-0.922941973474932,0.3285412792762543,0.2061455949858365,-0.41685239683754477,0.2884968359002759,-1.5513549357085643,0.11344101523482697,0
-0.3643759600138935,-0.15453491960988253,-0.05678202421868994,0.12578150208134503,-2.5241200161466653,-1.0421417912983912,0.027097577594784983,-0.4545328109918294,-0.007641947346408551,-1.2883347300321668,1
0.6984060170028275,0.15081930029301438,0.9970591486392126,-0.4449778612848876,1.1362498439677016,0.5510980614158824,2.524359984406384,1.1764843969983305,0.07465622941834149,1.165505809460241,1
1.8448750478683185,-0.3288159115632492,0.7321108687233842,0.43721309711381184,0.26177431107582516,-0.5128424845023842,0.05974025297520019,-0.2756278624773489,-1.4943643104089483,1.1812925495537032,1
1.0078647438850739,-0.2569294108510049,-0.35449588281047606,-1.5060878585359605,-1.9650761692288103,-1.1140928190181478,-0.4827582964298028,0.3460962827116113,0.012418937718016387,-1.2235661483523268,1
-1.1439514263177695,0.27347328136355353,-1.6682510168359492,-0.24001283770072795,-0.3956670340531582,-0.9195300012814734,1.2253028564880928,-0.3554121798638963,-0.014754052880646462,0.14296898624182858,1
1.7466973526937002,0.5444735737159897,1.364213797797479,0.5131747221293047,1.336398044481844,1.765682628980981,0.6659251438650313,0.652536048133044,2.402485279184334,3.3465932053573666,1
0.444763320308472,-1.6187869256118077,-0.38859242254471626,-0.34219728012266404,0.01815847390395986,-2.4872828767459803,-0.4629423763852748,0.998606823572434,0.6001931375478278,-1.029694397533742,0
-0.3675859469006583,0.5711207487543053,2.025879899983784,-1.018081203027638,0.6779980726414967,-0.7720984638720013,-0.6187019291229096,0.13161343044851465,0.6131573937644365,-1.140678297512078,1
1.0639621312802214,0.1844638904668175,0.3388945574488409,0.48432056761569564,-0.3086034425913917,1.3914119507962956,0.2686028808545141,-0.3502961411357677,-0.21309605969892553,0.2336810367515112,0
2.0872781866284082,0.4091500189162268,0.4336363718207821,0.5425505624567817,1.827380911293098,-0.7384679055653609,2.390109084527592,2.9074013366978115,-0.8679225365051155,0.5834241143753144,1
-1.596868699626321,-0.3705102931861239,1.1164753417775244,-0.04574245453066117,1.3447568961973606,1.2239036223385087,1.2175553691829875,1.4990207103667306,0.6641840674674983,0.28017412720254503,1
-0.5979455673920603,0.4106320903424746,-0.7687553456189767,2.0244614168571773,3.082822288369055,1.069207353870902,-0.12448006620143193,0.2902754773280575,1.9862500041518945,-0.44467793948395706,0
-1.166966317620436,-0.1521884164233953,1.3921896300927321,0.7319783826679322,-0.26826174080073717,-0.8790918519277104,-1.010847613755425,-0.023665386856287662,-0.21951274072546417,0.6222036369939323,0
0.698168310789303,1.7105648498676782,1.2719116393207055,-0.26104060150006847,0.8332806577526204,-0.6720411852593033,-0.8507760511441963,0.8782580193341409,-0.9523465070117134,0.3225991255395153,1
0.6927580824575178,0.4535366282360539,0.7717472131872988,-0.667012817748291,0.09920186334484637,-0.8849818543319153,-0.14569865942737278,-0.21071184191412168,-0.6381053474434586,-0.15183611353255633,1
-1.493109081250225,-0.902980235747727,-0.18476155455047188,-1.8598000241600205,-0.48127974522505174,-0.010997790227462723,0.14184888383851418,-0.9846659321017754,-1.6924011328989201,-0.565074479443927,0
-0.31108197766679013,0.41762372544094895,1.640415573047341,-0.52808359246478,-0.40303608254678047,-0.4246740996870246,-1.3757118501075953,0.31321770637368984,-0.3376146464572978,0.37531345327837606,1
1.0024640960546696,-0.08055147856605754,-3.318491314930565,-1.0226074787679373,-1.2982732741911231,-1.860961674309943,-1.5738187710113674,-1.3351155116592246,-2.3258105256726855,-1.6515693903260615,1
0.46295876262670643,-0.7907449046953393,0.3642433699290328,-0.6241727158855557,-0.4202116729378321,1.2797445830302876,1.3497212510806975,-0.21187402641971897,0.23838871822928026,-0.12241297234022863,0
1.6201300671960144,-1.1341811742214953,0.32504591079129946,-1.5254819142348146,-0.7202456797439769,-0.4717355835854444,-0.10618331840911244,0.1484910183600953,0.18623732624846395,-0.055683229284771735,1
-0.30364636321058436,-0.22657992712386876,0.5003533988549471,-1.61854460761682,-0.9816629417124954,-0.7756775667562277,-0.48992136045514134,-0.5666346377783589,0.018144567402963885,0.37436570050026474,1
-0.21885233661032344,1.5308930366837978,0.40205311494183343,0.26146506596771846,1.0192313875540115,0.439683201402995,1.4529995591909228,1.8345606875681055,1.647214780780912,1.8367970710929291,0
-1.6820244321971602,0.6608232486815526,0.09853663758867376,0.1260136494213862,-0.05233837074081035,0.812749741269597,-0.7153796240693416,1.5480916687629447,0.6506305545705637,1.219684966377958,1
-0.16568755211430122,-1.819585142172563,0.768918786687824,0.7471249721969144,0.9411485810082775,-0.054712540392856376,-0.48741416203537347,0.789876342258178,0.6532905465810483,0.1274139568014641,1
0.8489376103093568,1.6076954363168463,1.949966004575017,-0.2879373025674108,1.2675963380394784,2.4660858213055183,1.4747516940504897,2.2632705364496006,1.423620010068827,1.704977642592553,1
0.5426761129122168,0.7742284586130841,2.924493425164769,-0.3621072222092546,1.2265917438030678,0.17960850014162094,2.1428934270267805,1.7453272181820711,-0.654065965323243,0.3885664594932672,1
-1.0191288753323644,-0.0639905941430926,-2.1773123784784034,0.04959168307866879,-2.1350782154225456,-1.4804672456148746,-1.8438374721412898,-3.176818157684699,-0.06396813390433786,-0.5583018771882078,0
-0.7580500195811845,-0.512332699314807,0.20168785555819477,1.9432127269049586,1.2669941603687878,2.3087323416403547,0.2816361521531764,1.1264826559266974,0.47559466681851315,0.3808677930852233,0
1.2517973164815372,-0.02389366285535932,-1.501000652680054,0.13928581469697449,1.2504097559912426,1.4645502916271473,-0.29298859953180106,-1.241328541372761,1.2898218743020704,-0.021669838138806883,1
-1.5702868534377037,1.413570825171062,1.480533750480574,-0.15990958076796097,1.5097406192453993,-0.19874575795959604,0.5937561000612226,2.0987217017109403,0.8826198713839143,-0.2649610030709595,0
-2.4664287415578388,1.7586198188220141,0.7102747283813374,1.9374864286213076,0.40916647068199663,1.1062439801861847,1.8432828367156553,1.7867025138927344,-0.3577366778537697,-1.8207293400413178,0
-1.357009653126979,0.03947947844497346,-0.8661358937804269,0.0399489760665199,-1.1292811318160845,-0.609924660501558,-1.554962577082292,0.11834547603774803,-1.228184927284051,-1.6045011571387806,0
0.28390425139573267,-0.38850014444586534,-0.04002492735448815,0.6504680543567576,1.0132967803929773,-0.6683853705897769,-1.430377964987347,-0.5177674103211442,0.05995914926451672,-0.6912368376780008,0
-0.32260301958861515,0.22134055624557764,-0.2243880710630004,-0.5822714601584017,-0.471916701441043,-0.7611031617098647,-0.24087974894114839,-1.2612580872296,1.8328120268469548,-0.6433744818209458,1
-1.045691455368161,1.4077843978186508,-1.8878367569068901,0.6854741219543203,0.9790638450724303,-1.3122524740271353,-0.07035533682336945,-1.2386536368321261,1.2940009424046157,-1.9612129732050603,0
1.1326847781667952,-0.46797422822521434,1.2436007042311625,1.16377168152156,1.857284045891026,0.8515170205561664,2.254401596407898,1.0802292094150288,0.31194577029066417,3.5954588595086467,1
3.1509555747189917,1.906633522212032,1.0165367263201168,1.9412563211285994,2.495040078386297,2.6513023277828167,4.3058244283871945,1.0528659678189682,3.894407274510822,2.616487760384088,0
1.8651173438632012,1.3644502795620925,-0.6948384826017269,0.6586047747404721,0.6921559225843064,0.9561634236678456,2.868823562109762,-1.4255907951096747,0.4578711122275151,0.7902000587998859,0
0.19574865290077081,-0.550755798090723,-0.17711693038321163,-1.565606730244408,-3.190436170709958,-0.7228956168409955,-3.782122499256948,-0.47623061933830857,-2.4650199214300077,-1.4149337457408881,1
-0.6128819148403291,-0.14094367548297926,3.0424475512455635,0.7052104850473646,2.3327100473433187,0.25443612613091304,1.373003990162118,1.7206557833003837,1.0607605657044237,0.08551955546844092,0
2.4890155624758017,-1.282861391986768,-2.467353667869557,-1.5397481305387497,-0.5285051257602154,1.6052823721067528,-1.563929124693282,-1.0530767903099651,-0.15210325494517463,-1.229322879602678,1
0.00010003367128763596,-0.7208217715032147,-1.2797007441802397,0.971298015970459,-1.18973580493414,-0.9739322201401873,-1.1811573610147463,-1.2587011094253162,-1.7817134122928695,-0.29813473982559074,1
-0.8446083129353634,1.061878504372854,0.3600123544412397,-0.8942367168670642,0.07907353780992292,-1.7675702336732573,-0.4252306099088681,-1.0418942879547415,-1.5139370137327672,-0.5575353996078982,0
-1.0032509464715296,-0.877010384881883,0.61543115478237,0.19495134358505273,-0.14218255991016288,-1.3800115039781902,1.363507373930187,-1.7340715018420052,-0.9766867398130321,0.39413821399226023,0
-1.1733443872003324,-0.4538716335223958,0.04020096745678747,-0.24044686254139624,-0.7702044540356852,-1.4937937232874603,-1.8586184237478958,-0.8773213148453065,-1.7987786518274842,-0.9199236169827151,0
1.320100998591961,-1.7520182962087376,-1.020444180122993,-2.1447720231459653,-1.1369194391517659,-0.4293001382485604,-0.3357081415357783,-2.6954695827082142,-1.1746338603071682,-0.22880971022192353,1
2.3724556190844877,0.4179912986467499,-1.0770395709007126,0.3900677697691529,1.1277841510850668,1.0509813616264219,0.35142533282478794,0.513408738200052,2.0951164138608473,1.3428981926303416,1
-0.017078387096368747,-0.6641820261305831,1.5650460444709733,2.0874377883051105,1.7503074328116224,1.4241540909945005,0.17748763344843888,0.20566171742025807,0.3630718733001482,0.5577759319989829,0
0.614314676489677,0.3568911509300534,0.15572381265195145,-3.4468705774130948,-3.5450353853380427,-2.0187236642036717,-0.4444651018225072,-1.6842994643232854,-0.2483705619252572,-2.6478477397163487,1
-2.4818726217950315,0.8354494878650679,1.083129942948295,0.17199265538920516,0.40543896647036015,-0.9518627630220955,1.5524316831786444,-1.411749499293721,-0.7428589064188278,-1.3427317163335264,0
0.7422539847124653,0.46008832426450574,4.61204426526832,1.850636236351017,3.595058340796459,2.2967406644262387,2.735512297988304,2.113604460927518,2.5237620386276305,3.215566400310624,1
-0.5058473067674404,-0.5645112615745065,-2.3528686969305843,-0.6311584394213505,-2.007183328022043,-0.6495342314278836,-1.9142349804568077,-1.6816519706605106,-0.53366384289611,-1.8997512432378452,1
-1.1598003720877568,-1.3649486881767385,-0.44906336301671324,-1.4809804762588437,-2.0469567130833735,-1.6046839569921034,-1.2088682075533725,-1.7924694257509493,-2.3556494039574893,-2.4327582709901936,1
1.932763649416055,0.5799151307004322,-0.46330846346124877,1.121314327493768,1.2991139311388453,2.7455494841572334,1.1846546162149862,2.3125966404018667,2.8176607477391107,2.0281396611472333,0
1.6149978593328562,-0.847187152546781,0.2740496907897463,0.3139157186153222,0.8209281249907319,0.40178263878683806,0.15829279919674344,0.012223557730084544,-0.5568408752120004,-0.10897638534692533,1
-1.4834664443414667,-1.098318010003014,-1.4618687822677163,-0.8552329114128521,-0.09201151481453951,-1.0993035999325498,-1.0191392554702443,-0.7141710993861954,-1.1613761131542426,-1.4851400125567642,1
1.0389062502411992,1.572921166505313,-1.5738533036860427,0.6175029169998397,1.591198928542104,1.8642787956277196,1.5780846029295494,0.5828875026981345,1.732677306102996,1.9074829819728119,0
-1.865838699727589,-1.3490365548838457,0.2934545029126048,-0.9126864256246624,-1.3092925021139883,-1.5646010913687762,-1.9972403898895668,-0.5366009948878855,-1.8636127341909363,-1.547867164267934,0
0.2454158115051504,-0.5139357831586353,0.4487480227480733,0.36248687480208563,-1.235736046745378,-1.029028935935385,1.7934732643511353,-0.5890276744460494,-0.3804385791702494,0.11306174681989578,1
1.0379233868889832,-1.3431861555893545,-1.3758235451199532,-0.23833145480753226,0.26979519673175556,-1.241673030009326,-0.7095703478548013,-1.2450854565103726,-2.0885197344088637,-1.1658369646135598,0
-0.24931214544854763,-1.5308579851372013,1.704216383363149,1.0913040067097113,0.6850782587450169,1.1849798967165208,0.45615770290540686,0.24513640852325314,-0.00402135941186979,0.09011581475432831,1
-2.124449614853618,0.6472384567534235,-1.2276875243028802,0.4334323240804875,-0.20408484872858446,-1.214256348670926,-2.6417850314233338,-1.8712431944121979,0.6411825312296526,-1.062636665722231,0
-0.1424846278253934,-3.5044382151392055,-2.434171292254625,-1.0355067472284984,-2.000725372750344,0.38675842065271815,-2.241794669356577,-0.45215701236761086,-2.394790715627704,-0.5015785955867338,0
1.9183278670677946,-0.9918118782327752,0.207180689795482,-2.715768811861082,-1.4614021282196956,-1.0947585979762282,0.6650497495479597,-1.915055585141881,-0.8204067619345903,-2.078439301888647,1
-0.407490061718171,-0.9618999138328417,-0.24176958565131274,0.5186171350299515,-0.5688414040290568,0.04070710338567207,-1.08529752380214,-1.8946073636275953,-2.278455849905052,-1.6016594090995264,1
-0.9681057117345362,0.6185898935105589,0.925811469089491,-0.7341470968965027,-0.48743403910118344,-0.7723703653489254,0.3009913310892407,0.7939412966310523,1.0241048912282078,-0.6512820205193932,1
1.1052060038215004,0.13337804164116873,0.409834559598266,1.9849223341972437,-0.31536103307581753,0.9519554613608667,2.049219204209875,0.32261244679741985,0.36635379967014947,-0.7339673227677725,1
-0.8670298645195798,0.21352720038304585,0.7275517801027387,0.2029649116228698,-0.4154859165405696,-0.26824252792083114,-2.5443228801250584,-0.5382682014138993,-0.9142375509125564,-0.8080807016840831,0
-1.4363508336940494,-1.0834047693279363,-0.7287467095686234,-0.036006606935530844,-1.8039264742427839,-2.0553977098738168,1.4654497218837212,0.38056232507133914,-0.28713506209355366,0.4424576288811119,1
1.2848548006591511,1.0523013685424338,-0.16835269157598087,-0.26258510526361195,1.131029393059047,-0.5175484575352594,1.4618845274887073,-0.37231985864186323,1.5083202453200724,0.6528440428743114,1
0.819261641854753,-1.2656614586368402,-0.4733548988300631,-1.1455409536237098,-0.3644425455774043,0.6755184665359896,0.2130308425806562,-2.8596597834765585,-0.31483763489539995,-3.036788076001494,1
0.9258002919244408,2.9699363305616044,0.8389292836779438,-0.2588382701720374,1.4388152752491967,0.1436283409973621,2.384310452894908,1.5054941240229605,2.5288828561014682,0.847445423350115,0
0.5123954369733377,-1.6367671097139598,-3.5293763952224237,0.041921164246144116,-1.7333629975835858,-1.053735952204931,0.5004740274178046,-1.5629007521990965,-1.9311977705013865,-0.8832745482077481,1
-1.8472457606898613,1.1585275961633688,1.2710748544648425,2.1731376450006805,1.612744132879621,-0.2653303723962898,-0.43717014373518753,-0.70309997916625,-1.293403529864005,0.2573449358426627,0
0.7522863609560513,-0.20464175006993318,0.8274313017337489,-3.416107205733092,-2.5799038569600343,-0.9287017169361085,-0.6910220380467685,-1.0612856862241433,-0.2841707452042051,-0.988043255491831,1
-0.5387200979106744,-0.5190209108533321,-1.595800868989074,1.638640881295156,-0.5204006676915484,0.6981851724398284,0.5403176913086836,-0.4758350425188049,1.6629455420391868,0.24184918600793415,0
